reading_id,plant_id,component_id,sensor_id,sensor_type,timestamp,value,unit_of_measure,state_of_charge_pct,state_of_health_pct,charge_discharge_cycles,power_mw,energy_mwh,voltage_v,current_a,temperature_c,quality_flag,alarm_status,ingestion_datetime
BR-0000000123,PLT-0052,BAT-MOD-017,SENS-8490,soc,2024-12-09T09:31:33,232.779585,%,57.20,94.53,2044,-0.397,65.449,795.373,-498.582,33.82,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000124,PLT-0065,BAT-MOD-019,SENS-4317,current,2024-12-09T09:50:09,416.101500,A,28.89,88.47,2092,-0.344,84.780,723.347,-475.773,42.17,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000125,PLT-0078,BAT-MOD-038,SENS-1500,soh,2024-12-09T09:13:28,285.722925,%,28.37,87.40,4507,0.310,61.616,685.795,452.222,33.16,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000126,PLT-0008,BAT-MOD-032,SENS-5805,temperature,2024-12-09T09:34:52,120.942947,C,55.95,91.52,2463,-0.164,92.904,774.485,-212.284,26.85,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000127,PLT-0005,BAT-MOD-014,SENS-6544,soc,2024-12-09T09:50:51,333.252735,%,55.58,91.80,4172,0.312,12.354,706.777,441.451,35.20,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000128,PLT-0072,BAT-MOD-012,SENS-3457,soh,2024-12-09T09:31:20,654.249095,%,70.74,92.88,974,-0.301,50.358,605.331,-497.863,20.60,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000129,PLT-0090,BAT-MOD-013,SENS-7129,power,2024-12-09T09:34:22,79.461353,MW,83.93,99.42,278,0.014,36.826,675.323,20.181,42.65,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000130,PLT-0047,BAT-MOD-009,SENS-1885,temperature,2024-12-09T09:17:24,408.309179,C,92.88,93.67,3595,0.252,29.625,630.539,400.211,37.32,NOT_VERIFIED,CRITICAL,2025-12-09T14:25:05
BR-0000000131,PLT-0089,BAT-MOD-034,SENS-6468,soh,2024-12-09T09:27:43,404.965787,%,38.49,99.17,892,-0.196,75.840,711.838,-275.817,29.20,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000132,PLT-0055,BAT-MOD-024,SENS-8660,temperature,2024-12-09T09:39:29,552.970143,C,45.44,85.23,562,0.203,52.041,619.762,326.809,27.23,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000133,PLT-0033,BAT-MOD-022,SENS-7465,current,2024-12-09T09:44:01,875.767673,A,32.89,86.12,4076,0.028,89.623,731.840,38.108,38.93,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000134,PLT-0002,BAT-MOD-027,SENS-9593,power,2024-12-09T09:58:26,895.824880,MW,83.64,96.69,1184,0.070,66.551,757.278,92.109,43.67,BAD,WARNING,2025-12-09T14:25:05
BR-0000000135,PLT-0071,BAT-MOD-024,SENS-1377,soc,2024-12-09T09:25:51,771.384377,%,78.37,99.31,3570,-0.244,10.564,726.210,-335.346,32.34,NOT_VERIFIED,NORMAL,2025-12-09T14:25:05
BR-0000000136,PLT-0028,BAT-MOD-019,SENS-9191,power,2024-12-09T09:48:22,904.104307,MW,72.98,97.85,3289,-0.286,32.597,648.315,-440.444,22.63,BAD,FAULT,2025-12-09T14:25:05
BR-0000000137,PLT-0015,BAT-MOD-016,SENS-6663,soc,2024-12-09T09:08:09,554.812701,%,32.16,95.01,4827,-0.131,98.717,636.854,-205.737,40.27,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000138,PLT-0012,BAT-MOD-039,SENS-2810,voltage,2024-12-09T09:37:18,7.928074,V,66.87,85.48,2075,-0.172,80.809,676.073,-254.191,31.16,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000139,PLT-0041,BAT-MOD-024,SENS-5345,soc,2024-12-09T09:36:01,10.501817,%,60.48,88.95,4270,0.116,81.577,634.709,182.345,25.12,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000140,PLT-0066,BAT-MOD-038,SENS-4171,soh,2024-12-09T09:22:30,536.444739,%,79.41,98.85,1572,-0.027,31.352,794.280,-33.645,38.84,BAD,WARNING,2025-12-09T14:25:05
BR-0000000141,PLT-0084,BAT-MOD-030,SENS-1331,temperature,2024-12-09T09:06:20,526.209369,C,30.34,90.74,3893,0.119,68.832,777.391,153.143,15.30,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000142,PLT-0027,BAT-MOD-033,SENS-8417,soh,2024-12-09T09:20:55,519.287543,%,79.04,88.81,1908,-0.058,0.751,633.279,-92.288,17.29,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000143,PLT-0098,BAT-MOD-045,SENS-4478,temperature,2024-12-09T09:15:18,657.235815,C,20.82,86.38,393,0.156,66.800,657.465,236.852,24.07,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000144,PLT-0042,BAT-MOD-037,SENS-4388,power,2024-12-09T09:31:57,808.420185,MW,63.48,89.10,564,-0.046,77.000,689.863,-66.018,38.72,BAD,FAULT,2025-12-09T14:25:05
BR-0000000145,PLT-0022,BAT-MOD-024,SENS-9320,soh,2024-12-09T09:42:30,798.044177,%,34.99,96.91,2665,-0.357,81.944,736.401,-484.531,42.82,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000146,PLT-0092,BAT-MOD-001,SENS-2337,current,2024-12-09T09:47:39,767.563016,A,30.48,99.72,4813,-0.011,2.697,712.228,-15.576,23.77,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000147,PLT-0026,BAT-MOD-034,SENS-4252,voltage,2024-12-09T09:24:57,587.751444,V,84.17,89.42,1506,-0.163,95.664,694.010,-234.151,17.94,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000148,PLT-0046,BAT-MOD-016,SENS-1088,soc,2024-12-09T09:39:45,797.337173,%,62.59,85.41,3854,-0.167,54.667,675.106,-247.630,25.93,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000149,PLT-0094,BAT-MOD-007,SENS-5488,current,2024-12-09T09:02:00,742.364638,A,83.87,87.88,3833,0.171,6.523,786.067,217.980,37.96,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000150,PLT-0071,BAT-MOD-029,SENS-9108,soc,2024-12-09T09:28:36,479.014773,%,43.80,88.13,3114,-0.035,12.788,742.725,-47.624,22.90,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000151,PLT-0094,BAT-MOD-003,SENS-9171,temperature,2024-12-09T09:51:52,760.839531,C,34.24,92.88,3227,-0.168,42.782,652.270,-257.490,43.06,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000152,PLT-0076,BAT-MOD-017,SENS-5853,temperature,2024-12-09T09:59:39,461.022446,C,87.15,97.69,4820,-0.285,29.233,690.868,-412.665,44.76,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000153,PLT-0039,BAT-MOD-021,SENS-1720,voltage,2024-12-09T09:20:07,966.405321,V,75.29,93.82,3430,0.241,60.870,738.993,326.650,43.94,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000154,PLT-0015,BAT-MOD-041,SENS-2915,current,2024-12-09T09:58:21,842.384739,A,25.66,87.08,2779,0.062,77.321,796.193,77.615,43.69,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000155,PLT-0042,BAT-MOD-034,SENS-1256,voltage,2024-12-09T09:55:57,404.968364,V,86.74,90.31,1313,-0.068,9.595,736.563,-92.641,35.05,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000156,PLT-0009,BAT-MOD-042,SENS-2476,soh,2024-12-09T09:28:17,886.848152,%,54.30,95.97,4974,0.317,48.926,705.139,449.516,16.02,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000157,PLT-0047,BAT-MOD-011,SENS-9713,soc,2024-12-09T09:20:56,32.092892,%,64.97,86.45,3719,-0.145,39.503,616.081,-235.116,30.21,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000158,PLT-0081,BAT-MOD-003,SENS-7818,power,2024-12-09T09:54:58,252.544366,MW,77.14,94.54,3472,-0.138,17.154,717.699,-191.982,43.90,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000159,PLT-0037,BAT-MOD-011,SENS-7171,soh,2024-12-09T09:33:17,160.124600,%,24.73,89.34,4331,-0.325,60.212,687.332,-473.348,29.05,BAD,FAULT,2025-12-09T14:25:05
BR-0000000160,PLT-0030,BAT-MOD-043,SENS-3010,power,2024-12-09T09:49:38,253.108219,MW,20.23,86.78,4718,0.314,37.017,790.734,397.102,21.29,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000161,PLT-0026,BAT-MOD-037,SENS-5937,temperature,2024-12-09T09:08:12,259.747411,C,24.48,91.50,2019,0.249,76.559,644.258,386.622,29.08,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000162,PLT-0009,BAT-MOD-008,SENS-8980,temperature,2024-12-09T09:18:16,555.491118,C,28.60,90.03,4262,0.305,80.611,647.226,471.661,28.07,SUSPECT,WARNING,2025-12-09T14:25:05
BR-0000000163,PLT-0089,BAT-MOD-043,SENS-3800,current,2024-12-09T09:10:43,730.307407,A,76.31,92.94,2952,-0.123,28.046,640.556,-192.551,24.94,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000164,PLT-0019,BAT-MOD-006,SENS-8860,voltage,2024-12-09T09:41:27,199.223776,V,41.47,96.75,548,-0.071,20.948,627.379,-113.173,16.34,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000165,PLT-0038,BAT-MOD-025,SENS-6306,power,2024-12-09T09:33:14,586.375154,MW,25.53,97.87,530,-0.023,81.324,721.645,-31.840,29.33,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000166,PLT-0088,BAT-MOD-043,SENS-7201,voltage,2024-12-09T09:44:01,634.028565,V,29.13,90.72,186,-0.226,37.480,687.165,-329.491,34.77,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000167,PLT-0096,BAT-MOD-007,SENS-2388,power,2024-12-09T09:39:42,203.079075,MW,46.40,93.95,1600,-0.048,36.970,624.117,-76.446,41.10,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000168,PLT-0052,BAT-MOD-023,SENS-6626,current,2024-12-09T09:26:18,624.240252,A,66.88,92.97,4139,-0.287,30.554,771.800,-371.233,23.57,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000169,PLT-0020,BAT-MOD-019,SENS-4617,soc,2024-12-09T09:38:51,590.967990,%,40.89,98.88,1836,0.035,90.428,775.276,45.124,26.03,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000170,PLT-0028,BAT-MOD-015,SENS-4890,current,2024-12-09T09:54:25,437.906008,A,94.03,99.76,1366,-0.249,58.659,764.302,-326.108,40.02,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000171,PLT-0049,BAT-MOD-024,SENS-4800,temperature,2024-12-09T09:07:35,163.263556,C,67.37,98.83,1051,-0.009,91.555,774.697,-11.753,27.99,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000172,PLT-0083,BAT-MOD-044,SENS-1321,voltage,2024-12-09T09:48:29,233.363163,V,71.71,95.30,1372,0.025,52.003,703.904,35.469,30.58,BAD,FAULT,2025-12-09T14:25:05
BR-0000000173,PLT-0009,BAT-MOD-028,SENS-5711,soh,2024-12-09T09:47:31,391.808784,%,89.06,98.45,701,-0.230,59.179,752.216,-305.447,40.82,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000174,PLT-0020,BAT-MOD-049,SENS-5528,voltage,2024-12-09T09:30:20,133.216752,V,47.87,97.50,3898,-0.339,74.525,743.973,-455.325,23.48,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000175,PLT-0080,BAT-MOD-050,SENS-9274,soc,2024-12-09T09:28:58,610.599057,%,69.39,98.92,340,0.103,58.906,763.699,135.295,26.88,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000176,PLT-0029,BAT-MOD-037,SENS-4880,current,2024-12-09T09:18:51,110.606650,A,76.70,99.46,1255,0.125,46.424,646.235,193.380,32.09,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000177,PLT-0082,BAT-MOD-014,SENS-2868,power,2024-12-09T09:08:51,822.130328,MW,76.30,89.91,4399,0.171,34.252,632.725,269.946,29.48,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000178,PLT-0032,BAT-MOD-027,SENS-7677,soc,2024-12-09T09:49:39,127.926536,%,39.58,97.01,316,-0.109,27.623,760.467,-143.714,21.27,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000179,PLT-0068,BAT-MOD-010,SENS-7790,power,2024-12-09T09:35:04,203.714322,MW,57.73,87.33,1266,0.208,61.312,639.912,324.578,19.77,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000180,PLT-0074,BAT-MOD-018,SENS-1275,power,2024-12-09T09:29:49,319.293475,MW,87.07,86.16,2164,-0.271,54.625,663.693,-408.254,26.33,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000181,PLT-0095,BAT-MOD-023,SENS-7172,soc,2024-12-09T09:38:55,770.308657,%,91.45,99.16,4192,-0.319,69.114,689.652,-462.267,42.84,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000182,PLT-0036,BAT-MOD-039,SENS-8060,current,2024-12-09T09:44:11,416.638243,A,81.64,91.22,4961,0.017,16.930,722.690,23.329,17.16,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000183,PLT-0034,BAT-MOD-021,SENS-7395,temperature,2024-12-09T09:21:37,258.638509,C,83.63,87.89,3937,0.183,24.116,617.531,296.405,15.99,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000184,PLT-0031,BAT-MOD-014,SENS-7641,current,2024-12-09T09:22:19,551.031822,A,87.32,87.52,3959,-0.075,60.656,645.875,-116.628,18.07,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000185,PLT-0096,BAT-MOD-034,SENS-2170,soc,2024-12-09T09:56:57,771.944354,%,83.14,89.93,2341,-0.189,28.575,775.934,-243.951,40.37,BAD,WARNING,2025-12-09T14:25:05
BR-0000000186,PLT-0042,BAT-MOD-037,SENS-7120,current,2024-12-09T09:24:32,913.138567,A,67.27,94.15,2879,-0.111,38.098,759.888,-146.415,37.62,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000187,PLT-0066,BAT-MOD-008,SENS-5377,power,2024-12-09T09:40:21,622.024119,MW,63.89,90.83,3691,-0.100,40.561,645.348,-154.543,21.33,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000188,PLT-0096,BAT-MOD-034,SENS-5726,soc,2024-12-09T09:19:57,575.398195,%,90.41,95.75,4381,0.174,17.822,661.998,262.322,37.01,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000189,PLT-0034,BAT-MOD-043,SENS-8529,power,2024-12-09T09:12:23,28.051925,MW,64.59,89.23,1094,-0.107,40.035,675.064,-158.685,38.85,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000190,PLT-0099,BAT-MOD-024,SENS-6422,temperature,2024-12-09T09:39:59,393.076183,C,68.29,92.10,4287,-0.173,74.024,618.796,-278.954,27.67,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000191,PLT-0093,BAT-MOD-050,SENS-1586,current,2024-12-09T09:53:43,57.151372,A,42.88,91.56,1106,-0.287,62.550,714.037,-402.146,40.24,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000192,PLT-0069,BAT-MOD-002,SENS-7774,temperature,2024-12-09T09:41:27,798.928277,C,89.59,86.07,1901,0.270,15.036,796.152,338.633,24.69,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000193,PLT-0037,BAT-MOD-044,SENS-7457,soh,2024-12-09T09:56:52,739.906369,%,50.99,94.77,3984,0.029,85.398,650.825,44.865,25.37,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000194,PLT-0052,BAT-MOD-031,SENS-4151,voltage,2024-12-09T09:07:51,109.638880,V,88.57,96.26,651,0.355,32.034,737.234,481.580,25.57,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000195,PLT-0016,BAT-MOD-003,SENS-5835,temperature,2024-12-09T09:42:02,852.595880,C,90.64,90.90,1499,0.053,20.284,646.469,81.855,16.00,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000196,PLT-0090,BAT-MOD-046,SENS-9882,voltage,2024-12-09T09:52:54,316.491485,V,55.81,87.91,1326,-0.105,70.639,620.438,-169.672,33.39,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000197,PLT-0006,BAT-MOD-004,SENS-6581,soh,2024-12-09T09:57:24,951.114168,%,69.88,96.42,3798,0.198,19.985,714.095,276.900,38.91,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000198,PLT-0024,BAT-MOD-021,SENS-7583,temperature,2024-12-09T09:09:31,409.030667,C,51.95,86.61,769,-0.065,96.988,747.962,-87.429,40.96,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000199,PLT-0067,BAT-MOD-017,SENS-8511,temperature,2024-12-09T09:20:58,585.438440,C,45.17,97.92,3516,-0.082,45.435,757.340,-108.130,21.63,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000200,PLT-0099,BAT-MOD-007,SENS-2191,voltage,2024-12-09T09:24:34,356.770441,V,76.01,99.30,106,-0.324,58.633,733.914,-441.403,44.54,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000201,PLT-0077,BAT-MOD-042,SENS-9329,temperature,2024-12-09T09:53:09,561.746665,C,43.22,93.44,338,-0.106,70.193,634.786,-167.067,29.60,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000202,PLT-0015,BAT-MOD-020,SENS-5741,current,2024-12-09T09:45:23,974.838174,A,94.46,98.36,1531,-0.363,97.049,727.922,-498.466,32.65,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000203,PLT-0004,BAT-MOD-037,SENS-4243,temperature,2024-12-09T09:58:09,437.031112,C,88.29,89.61,4222,-0.236,78.737,653.388,-361.083,40.08,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000204,PLT-0059,BAT-MOD-013,SENS-2994,soh,2024-12-09T09:24:35,969.389793,%,28.90,91.77,4671,-0.284,90.143,736.679,-385.055,30.04,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000205,PLT-0041,BAT-MOD-004,SENS-2077,soc,2024-12-09T09:43:20,642.637827,%,23.18,88.53,4601,-0.262,79.321,773.412,-338.133,33.30,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000206,PLT-0047,BAT-MOD-027,SENS-3227,soc,2024-12-09T09:13:42,557.730312,%,26.18,87.65,2990,0.135,4.105,739.011,182.506,23.65,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000207,PLT-0094,BAT-MOD-016,SENS-7442,soc,2024-12-09T09:45:16,976.986139,%,53.74,93.88,4699,-0.043,87.515,686.131,-62.828,34.21,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000208,PLT-0061,BAT-MOD-033,SENS-7451,power,2024-12-09T09:07:14,320.204063,MW,41.68,85.38,750,-0.309,45.435,711.564,-433.591,40.52,BAD,FAULT,2025-12-09T14:25:05
BR-0000000209,PLT-0030,BAT-MOD-046,SENS-4346,temperature,2024-12-09T09:09:11,560.327951,C,69.17,94.98,658,0.292,97.945,755.194,386.221,41.69,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000210,PLT-0072,BAT-MOD-009,SENS-8204,soc,2024-12-09T09:32:24,151.498715,%,47.94,99.99,1606,0.138,0.012,773.149,178.404,18.85,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000211,PLT-0070,BAT-MOD-018,SENS-4145,temperature,2024-12-09T09:31:00,803.408935,C,88.62,89.80,1001,-0.094,40.448,705.722,-133.571,31.27,BAD,WARNING,2025-12-09T14:25:05
BR-0000000212,PLT-0006,BAT-MOD-041,SENS-2152,soh,2024-12-09T09:28:54,241.578449,%,46.05,89.75,147,-0.365,33.679,789.608,-462.120,40.10,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000213,PLT-0088,BAT-MOD-036,SENS-4844,temperature,2024-12-09T09:45:14,251.119597,C,69.68,90.64,1079,0.276,57.101,772.584,357.826,25.46,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000214,PLT-0017,BAT-MOD-007,SENS-5680,power,2024-12-09T09:45:28,928.113204,MW,63.80,90.79,2602,0.304,76.992,765.275,397.840,30.00,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000215,PLT-0022,BAT-MOD-001,SENS-7384,temperature,2024-12-09T09:58:39,409.233039,C,38.05,93.85,2109,-0.028,84.286,677.269,-40.949,19.78,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000216,PLT-0034,BAT-MOD-040,SENS-2554,temperature,2024-12-09T09:56:50,240.129541,C,90.35,85.18,1527,-0.095,0.279,697.536,-136.468,15.09,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000217,PLT-0056,BAT-MOD-043,SENS-1819,temperature,2024-12-09T09:09:48,279.497707,C,46.36,97.98,1344,0.221,53.247,767.391,287.720,27.06,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000218,PLT-0038,BAT-MOD-012,SENS-2773,power,2024-12-09T09:29:09,97.536864,MW,20.77,85.56,1257,0.077,40.125,797.342,96.988,30.22,SUSPECT,CRITICAL,2025-12-09T14:25:05
BR-0000000219,PLT-0008,BAT-MOD-026,SENS-2497,soh,2024-12-09T09:13:33,294.233283,%,44.52,90.38,1185,-0.355,93.891,751.916,-472.314,33.15,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000220,PLT-0051,BAT-MOD-047,SENS-3872,current,2024-12-09T09:56:11,148.105978,A,83.55,93.01,205,0.062,70.722,758.940,82.263,36.56,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000221,PLT-0029,BAT-MOD-012,SENS-1959,temperature,2024-12-09T09:28:52,91.540286,C,89.52,92.14,3331,-0.345,23.642,799.379,-431.893,35.60,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000222,PLT-0050,BAT-MOD-012,SENS-3327,soc,2024-12-09T09:20:28,316.701626,%,52.26,89.00,1366,0.106,23.654,798.278,132.666,33.29,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000223,PLT-0064,BAT-MOD-007,SENS-3219,voltage,2024-12-09T09:56:50,627.578941,V,56.16,93.00,1965,0.295,83.989,669.832,440.303,23.58,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000224,PLT-0019,BAT-MOD-019,SENS-2480,current,2024-12-09T09:51:16,407.262129,A,47.37,85.18,1092,-0.154,53.184,739.995,-208.513,22.64,SUSPECT,NORMAL,2025-12-09T14:25:05
BR-0000000225,PLT-0095,BAT-MOD-011,SENS-6471,power,2024-12-09T09:32:28,109.074110,MW,30.32,86.20,3026,-0.297,28.270,793.838,-374.026,17.14,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000226,PLT-0059,BAT-MOD-046,SENS-3440,voltage,2024-12-09T09:34:36,438.460693,V,59.65,95.08,170,-0.306,74.740,673.844,-454.218,40.98,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000227,PLT-0017,BAT-MOD-004,SENS-8913,temperature,2024-12-09T09:26:57,508.312516,C,84.31,98.47,3422,0.075,36.222,757.794,99.320,29.49,BAD,FAULT,2025-12-09T14:25:05
BR-0000000228,PLT-0038,BAT-MOD-036,SENS-8333,temperature,2024-12-09T09:20:07,810.731200,C,94.07,85.03,3741,0.251,80.364,792.214,316.670,34.05,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000229,PLT-0030,BAT-MOD-030,SENS-5622,current,2024-12-09T09:14:09,502.388570,A,94.58,86.97,4756,-0.061,95.670,712.515,-86.092,35.24,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000230,PLT-0020,BAT-MOD-046,SENS-9466,soc,2024-12-09T09:49:44,415.725760,%,23.72,93.77,1132,-0.086,75.585,631.915,-135.621,41.45,BAD,WARNING,2025-12-09T14:25:05
BR-0000000231,PLT-0047,BAT-MOD-012,SENS-5771,current,2024-12-09T09:53:42,819.661341,A,84.01,97.99,470,0.203,52.061,600.666,338.191,36.91,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000232,PLT-0096,BAT-MOD-021,SENS-3914,voltage,2024-12-09T09:13:24,703.212572,V,90.44,95.69,2085,0.219,62.330,601.770,364.036,43.10,GOOD,FAULT,2025-12-09T14:25:05
BR-0000000233,PLT-0014,BAT-MOD-006,SENS-1855,soh,2024-12-09T09:41:08,976.611114,%,68.26,98.19,4542,-0.343,96.664,704.305,-487.517,35.85,SUSPECT,FAULT,2025-12-09T14:25:05
BR-0000000234,PLT-0076,BAT-MOD-041,SENS-5866,power,2024-12-09T09:53:43,127.856561,MW,82.96,97.16,4907,-0.145,15.662,777.515,-187.064,31.51,BAD,FAULT,2025-12-09T14:25:05
BR-0000000235,PLT-0089,BAT-MOD-040,SENS-8863,power,2024-12-09T09:46:26,989.279697,MW,89.92,96.38,3292,-0.002,56.910,655.942,-3.786,15.41,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000236,PLT-0069,BAT-MOD-005,SENS-1591,temperature,2024-12-09T09:16:25,804.196635,C,44.64,95.86,3509,0.060,35.020,610.006,98.887,32.16,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000237,PLT-0078,BAT-MOD-029,SENS-1792,power,2024-12-09T09:28:10,162.145913,MW,58.77,85.38,1575,-0.173,16.455,764.058,-226.688,34.78,GOOD,CRITICAL,2025-12-09T14:25:05
BR-0000000238,PLT-0044,BAT-MOD-030,SENS-1848,current,2024-12-09T09:10:47,941.166448,A,29.49,91.90,469,0.196,34.856,657.551,297.448,32.87,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000239,PLT-0099,BAT-MOD-006,SENS-3721,temperature,2024-12-09T09:07:45,340.056298,C,93.47,85.31,4782,-0.003,84.341,696.741,-4.393,19.66,BAD,NORMAL,2025-12-09T14:25:05
BR-0000000240,PLT-0029,BAT-MOD-032,SENS-6065,current,2024-12-09T09:42:09,602.018175,A,28.41,97.05,148,-0.218,41.562,732.585,-297.118,16.73,NOT_VERIFIED,FAULT,2025-12-09T14:25:05
BR-0000000241,PLT-0090,BAT-MOD-033,SENS-3590,soc,2024-12-09T09:45:29,526.683560,%,25.66,97.09,1960,-0.237,19.952,726.024,-327.069,34.80,GOOD,WARNING,2025-12-09T14:25:05
BR-0000000242,PLT-0026,BAT-MOD-010,SENS-3008,current,2024-12-09T09:07:01,548.043983,A,84.19,92.94,1742,-0.263,83.566,617.398,-425.897,34.72,BAD,CRITICAL,2025-12-09T14:25:05
BR-0000000243,PLT-0092,BAT-MOD-018,SENS-1488,power,2024-12-09T09:49:26,7.175180,MW,69.53,86.33,327,0.063,1.086,633.198,99.822,29.44,BAD,WARNING,2025-12-09T14:25:05
BR-0000000244,PLT-0071,BAT-MOD-032,SENS-2020,power,2024-12-09T09:24:22,519.659170,MW,33.75,85.61,2293,0.277,19.724,738.873,374.944,19.76,GOOD,NORMAL,2025-12-09T14:25:05
BR-0000000245,PLT-0001,BAT-MOD-005,SENS-5824,soh,2024-12-09T09:09:21,939.685092,%,63.08,98.06,4648,0.095,67.879,754.606,125.895,23.27,NOT_VERIFIED,WARNING,2025-12-09T14:25:05
BR-0000000246,PLT-0075,BAT-MOD-042,SENS-3380,soh,2024-12-09T09:23:02,22.264694,%,86.66,98.36,4026,0.361,36.175,737.067,489.269,23.28,GOOD,WARNING,2025-12-09T14:25:05
